"ensembl_gene_id"	"hgnc_symbol"	"MCF10A_R1"	"MCF10A_R2"	"MCF10A_R3"	"MCF7_R1"	"MCF7_R2"	"MCF7_R3"	"MDA-MB-231_R1"	"MDA-MB-231_R2"	"MDA-MB-231_R3"
"ENSG00000003249"	"DBNDD1"	6.78766265176126	7.54021010533829	10.1737416827145	21.5426434951884	34.6575368227477	29.369510223932	0.92688005615736	1.30621172997838	0.921220533715071
"ENSG00000003393"	"ALS2"	22.6047847943976	17.3834969374117	18.5120145051455	19.3579594950345	16.8777594012456	18.7277761342334	20.2430604264767	19.4820089939328	20.7786409271288
"ENSG00000003400"	"CASP10"	5.47994782894487	4.41685947593038	2.65705968345808	0.0276542278500493	0.180403604051318	0.0418965909043253	5.56128033694416	5.78068169862771	5.01553401689317
"ENSG00000003402"	"CFLAR"	70.0561512223066	68.7452628432306	37.5659293404699	17.9752481025321	16.8777594012456	19.0001039751115	22.8753997859636	25.4572328651105	21.8022192979234
"ENSG00000003436"	"TFPI"	10.86648745626	9.9063848245867	41.3067896842858	55.1425303329984	41.1320217237006	48.6628903353738	73.5942764588944	93.1579089125004	72.7764221634907
"ENSG00000003509"	"NDUFAF7"	8.96718735645525	5.99430928876265	10.6107580780201	8.84935291201579	7.47672714568242	6.89198920376151	3.70752022462944	4.30771953503507	4.70846050565481
"ENSG00000003756"	"RBM5"	36.7405593076986	43.6953598154541	34.6466598198284	21.293755444538	20.6261453965341	20.990192043067	33.7013588418816	40.464771890394	41.0454926688604
"ENSG00000003987"	"MTMR7"	0	0	0	2.57184319005459	2.204932938405	2.17862272702491	0.111225606738883	0.0555834778714203	0.281484051968494
"ENSG00000003989"	"SLC7A2"	0.311360672099141	0.725626913902848	1.85294951609577	406.876654357776	361.248194690318	390.853296546451	14.236877662577	12.1171981759696	15.1233704284891
"ENSG00000004059"	"ARF5"	33.0042312425089	36.5337376651955	39.1741496751945	26.2991706853969	41.452739242014	36.8689999958062	18.9454283478564	23.7897285289679	19.806241474874
"ENSG00000004139"	"SARM1"	0.217952470469398	1.00956788021266	0.0174806558122242	5.83504207636041	6.65488850500419	7.01767897647448	1.2976320786203	1.30621172997838	1.22829404495343
"ENSG00000004142"	"POLDIP2"	39.0446282812322	39.4993433133202	51.2008408740048	49.1692171173877	59.2926511982	58.8018653342205	59.7281508187803	57.6678582915985	57.3459782237632
"ENSG00000004399"	"PLXND1"	1.49453122607587	9.71709084704683	3.67093772056709	62.249666890461	82.324177982085	78.0742971502102	28.9557329543559	32.2106254264881	24.2843968471001
"ENSG00000004455"	"AK2"	45.1472974543754	58.4602900635642	67.9123478304911	29.4794068881526	30.8089266029863	28.6991647694628	46.4552284146069	44.1332814299077	45.421290204007
"ENSG00000004478"	"FKBP4"	97.5804346358706	72.0263584539218	117.941984765077	180.056677531671	198.423919611556	174.059386912019	72.5932459982444	63.6430821627762	72.3925802744427
"ENSG00000004487"	"KDM1A"	74.0104317579657	64.4230503560702	93.0495308884696	77.348875296588	76.1503657545509	74.7435181733163	63.3985958411634	61.169617397498	62.054438729418
"ENSG00000004534"	"RBM6"	21.359342106001	23.3147082336611	24.6127633836117	14.3248900263256	12.347624455068	11.7519937486632	34.4428628868075	33.5724206343379	36.3370321632056
"ENSG00000004660"	"CAMKK1"	3.70519199797977	2.77631167058481	5.13931280879392	0.967897974751727	1.64367728135646	1.46638068165138	1.37178248311289	1.75087955294974	1.56095701546165
"ENSG00000004700"	"RECQL"	47.0465975541801	13.6291663828709	37.2687581916621	27.9860785842499	24.8155179795036	24.341919315413	66.5129128298521	64.8103351980761	71.4457702814578
"ENSG00000004766"	"VPS50"	38.8889479451827	26.5011568555823	31.0106834108858	26.1332453182966	22.7108092655715	19.6913977250329	25.4706639432042	26.0408593827604	28.967267893485
"ENSG00000004777"	"ARHGAP33"	0.498177075358625	1.32505784277911	1.29356853010459	0.497776101300888	0.922062865151183	0.837931818086506	1.14933126963513	1.02829434062128	0.946809992984935
"ENSG00000004779"	"NDUFAB1"	42.2205071366435	26.9428428031753	49.9597143113368	40.5687522560224	48.0274483674399	42.6926261315075	23.6169038308895	22.2333911485681	23.5167130690042
"ENSG00000004799"	"PDK4"	45.7388827313637	64.5176973448401	141.278660274396	2.21233822800395	1.50336336709432	1.11025965896462	5.33882912346639	6.61443386669901	3.96636618682878
"ENSG00000004838"	"ZMYND10"	0.0311360672099141	0.126195985026582	0.192287213934466	0.193579594950345	0.360807208102637	0.251379545425952	0.148300808985178	0.194542172549971	0.281484051968494
"ENSG00000004848"	"ARX"	0.311360672099141	0.0315489962566455	0.12236459068557	0.248888050650444	0.200448448945909	0.230431249973789	0	0.0277917389357101	0
"ENSG00000004864"	"SLC25A13"	14.6962237230794	16.2792820684291	33.5453785036583	49.6393389908385	48.5085246449101	47.2803028355311	34.3316372800686	32.2106254264881	33.0615813766631
"ENSG00000004866"	"ST7"	12.3921547495458	8.10809203795791	9.42207348278886	6.83059427896218	6.25399160711237	6.89198920376151	13.5324488198975	13.2010759944623	13.6647712501069
"ENSG00000004897"	"CDC27"	68.7484363994902	38.7421674031607	52.2846415343627	73.3113580304808	59.5732790267243	62.467817038349	148.115432973946	142.84953812955	155.12330209391
"ENSG00000004948"	"CALCR"	0	0	0	4.47998491170799	3.04681642397782	2.80707159058979	1.11225606738883	0.972710862749855	1.22829404495343
"ENSG00000004961"	"HCCS"	19.5845862750359	12.1463635588085	15.9948000681852	10.674531950119	8.89991113319837	9.8666471579686	12.8650951794642	12.8397833882981	12.3852982866137
"ENSG00000004975"	"DVL2"	9.06059555808499	13.8184603604108	13.3202597289149	15.5140218238777	21.7486567106312	20.2570017022413	31.0690194823947	32.7386684662666	30.3746881533275
"ENSG00000005001"	"PRSS22"	5.85358063546384	11.7362266074721	2.62209837183363	2.0187586330536	2.92654735461028	2.49284715880735	0.481977629201827	0.722585212328464	1.12593620787398
"ENSG00000005007"	"UPF1"	54.2701651468802	64.0129134047338	59.8188041894313	47.2887296235844	65.2660149767881	67.621097719581	72.4820203915055	66.2277138837973	70.5501392070125
"ENSG00000005020"	"SKAP2"	66.3820952915368	88.6211304849173	75.6562783553065	14.020693519975	10.0224224472955	11.4796659077851	16.4613897973547	17.8700881356616	16.4284328512521
"ENSG00000005022"	"SLC25A5"	147.584958574993	76.5378649186221	159.318697072612	203.507462748513	223.038989142113	247.629800540015	216.370880309374	210.327880265454	219.352844861266
"ENSG00000005059"	"MCUB"	12.7969236232747	4.00672252459398	14.9809220310762	14.2142731149254	13.4300460793759	12.9041499985322	41.7466777293275	43.7164053458721	41.0966715874001
"ENSG00000005073"	"HOXA11"	0.342496739309055	0.252391970053164	0.506939018554503	0.082962683550148	0.100224224472955	0.0418965909043253	0	0	0
"ENSG00000005075"	"POLR2J"	5.66676423220436	8.01344504918797	9.35215085953996	11.3382334185202	16.857714556351	16.8214812480866	9.71370298852913	9.97723427791994	9.59604722619866
"ENSG00000005100"	"DHX33"	9.90126937275267	10.7266587272595	14.0894085846527	17.0626585834804	13.9512120466353	15.6064801118612	10.455207033455	9.50477471601287	10.0310680337863
"ENSG00000005156"	"LIG3"	18.12119111617	22.3997873422183	22.0780682908392	17.7263600518816	17.1383423848752	18.3507068160945	23.5056782241506	21.3440555026254	22.1604717277014
"ENSG00000005175"	"RPAP3"	15.225536865648	13.0297354539946	18.7392630307044	22.4552330142401	17.63946350724	18.2250170433815	27.954702493706	26.3187767721175	29.2231624861837
"ENSG00000005187"	"ACSM3"	1.24544268839656	4.13291850962057	4.33520264143161	0.248888050650444	0.340762363208046	0.293276136330277	0.0741504044925888	0.222333911485681	0.204715674158905
"ENSG00000005189"	"REXO5"	5.63562816499444	1.10421486898259	7.84881445968868	7.05182810176258	6.73506788458255	7.03862727192665	2.70648976397949	3.08488302186383	2.99396673457398
"ENSG00000005194"	"CIAPIN1"	29.7972163198877	21.6741604283155	26.8852486392009	16.0671063808787	20.1049794292747	18.7906210205899	24.3584078758154	26.4299437278603	25.231206840085
"ENSG00000005206"	"SPPL2B"	4.95063468637633	11.2314426673658	10.0164157804045	2.15702977230385	5.51233234601251	3.56121022686765	5.52420513469786	5.83626517649913	5.24583915032193
"ENSG00000005238"	"FAM214B"	12.0185219430268	10.2849727796664	13.879640714906	2.0187586330536	2.66596437098059	2.61853693152033	9.52832697729766	11.6447386140626	11.4640777528987
"ENSG00000005243"	"COPZ2"	0.186816403259484	1.67209680160221	0.646784265052296	0.608393012701085	0.841883485572819	0.879828408990831	1.37178248311289	1.58412911933548	1.68890431181096
